timestamp,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance
1738937758024286060,-0.03008195199072361,-0.013816903345286846,0.002477390458807349,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.19280412793159485,-0.06284753978252411,-9.914481163024902,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018646610900759697,0.010256723500788212,-0.928798258304596,0.36997419595718384,"[np.float64(1.1701754562212655e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1674711169409153e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012589083890377634)]"
1738937758066307337,0.020184574648737907,0.0164487324655056,-0.008666176348924637,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.40454602241516113,0.3882737457752228,-9.72523021697998,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018703794106841087,0.010231238789856434,-0.9288060665130615,0.3699524700641632,"[np.float64(1.1701754562212655e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1674711169409153e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012589083890377634)]"
1738937758066861630,-0.0008018434164114296,-0.017275672405958176,-0.0040936847217381,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.5615332722663879,-0.3694787919521332,-9.683679580688477,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018664194270968437,0.010224269703030586,-0.9288106560707092,0.3699430227279663,"[np.float64(1.1704473845016632e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1677266590712969e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.001259231451312251)]"
1738937758067073492,-0.0065114484168589115,0.00966055691242218,-0.0030543862376362085,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.15001562237739563,0.3049565851688385,-9.933599472045898,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.01868106983602047,0.010254232212901115,-0.9288129210472107,0.3699357509613037,"[np.float64(1.1704473845016632e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1677266590712969e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.001259231451312251)]"
1738937758067207801,0.01960572600364685,-0.003138889092952013,-0.012550952844321728,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.6542374491691589,-0.24058198928833008,-9.713399887084961,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.0186921339482069,0.010212155990302563,-0.9288251996040344,0.3699055016040802,"[np.float64(1.1704473845016632e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1677266590712969e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.001259231451312251)]"
1738937758108200119,-0.03195272386074066,-0.015187245793640614,0.002131588291376829,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.22609372437000275,-0.059338830411434174,-9.852860450744629,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018627917394042015,0.010277974419295788,-0.9288231134414673,0.3699120879173279,"[np.float64(1.1704473845016632e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1677266590712969e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.001259231451312251)]"
1738937758108853038,0.0150644201785326,0.01401799637824297,-0.011071178130805492,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.4068320393562317,0.24872151017189026,-9.785052299499512,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018674468621611595,0.010257826186716557,-0.9288330674171448,0.36988532543182373,"[np.float64(1.17068110557653e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.168002917881309e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012595471512111406)]"
1738937758109047863,-0.01978394016623497,-0.011754265055060387,-0.0018821016419678926,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.6086910963058472,-0.2376140058040619,-9.622255325317383,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018629373982548714,0.01029875036329031,-0.928834855556488,0.36988192796707153,"[np.float64(1.17068110557653e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.168002917881309e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012595471512111406)]"
1738937758109183432,-0.00929692666977644,0.0003118578460998833,-0.0025181076489388943,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.07861556857824326,0.30888986587524414,-9.974164962768555,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018621981143951416,0.010326510295271873,-0.9288370013237,0.36987626552581787,"[np.float64(1.17068110557653e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.168002917881309e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012595471512111406)]"
1738937758109312593,0.01821732148528099,0.008484607562422752,-0.011449790559709072,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.6818743944168091,-0.09027666598558426,-9.577520370483398,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018658775836229324,0.010298351757228374,-0.9288476705551147,0.3698483407497406,"[np.float64(1.17068110557653e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.168002917881309e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012595471512111406)]"
1738937758151348907,-0.029209217056632042,-0.02257775142788887,0.0021360141690820456,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.36429184675216675,-0.03930133581161499,-9.877339363098145,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.01857925020158291,0.010351309552788734,-0.9288460612297058,0.36985498666763306,"[np.float64(1.1709470374769075e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1682613831227927e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012598144958817503)]"
1738937758151539140,0.04192633926868439,0.0012290490558370948,-0.014801213517785072,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.48242703080177307,-0.055023420602083206,-9.565118789672852,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018423065543174744,0.010552944615483284,-0.9290283918380737,0.369398832321167,"[np.float64(1.1729432070540678e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1702710337385203e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012622202863330628)]"
1738937758151674172,-0.042745016515254974,-0.001105063478462398,-0.0005109247285872698,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.38879844546318054,-0.2105458676815033,-9.784563064575195,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.01838155835866928,0.010656989179551601,-0.929027795791626,0.36939936876296997,"[np.float64(1.1729432070540678e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1702710337385203e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012622202863330628)]"
1738937758193255485,0.023105183616280556,0.002409942913800478,-0.00976923294365406,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.3855224847793579,0.42071884870529175,-9.93712043762207,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018408438190817833,0.010611333884298801,-0.92903733253479,0.3693753480911255,"[np.float64(1.1731912129324612e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1705219432916645e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012625244475832909)]"
1738937758193940550,-0.004191935993731022,-0.006611292716115713,-0.005125565454363823,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.5616635084152222,-0.47731971740722656,-9.75731086730957,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.01838962361216545,0.010620963759720325,-0.9290422797203064,0.36936354637145996,"[np.float64(1.1731912129324612e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1705219432916645e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012625244475832909)]"
1738937758194113080,-0.01765432395040989,-0.004986788146197796,-0.0008002936956472695,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.1650380641222,0.44670528173446655,-9.78059196472168,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018362265080213547,0.010663162916898727,-0.9290428161621094,0.36936238408088684,"[np.float64(1.1731912129324612e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1705219432916645e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012625244475832909)]"
